"H","diameter","albedo","e","a","q","i","om","w","ma","ad","n","per_y","data_arc","n_obs_used"
16.61,2.724,0.031,0.0961238110100835,3.01820417080871,2.72808288350405,10.4848599609291,47.0927228218631,209.705322210284,61.0735437758691,3.30832545811337,0.187966801554024,5.24361895408575,11773,126
16.41,2.039,0.117,0.799027488767554,1.05329390490982,0.211683121135556,45.1152184808963,88.5885678771426,299.227273875436,143.545037297807,1.89490468868409,0.911758282763642,1.08101708753335,11685,2610
16.16,1.507,0.447,0.160680372160107,2.23128993068888,1.87276543422869,3.80977704027326,64.0773713280617,163.761266559616,337.654981078767,2.58981442714906,0.295712760555813,3.33305293121271,9973,1709
16.48,4.041,0.068,0.244022753172076,3.11038160386721,2.35137772147575,17.8662669724665,109.939968455922,240.732756425341,38.3067088014489,3.86938548625866,0.179673307240703,5.48565782254535,5824,207
15.58,2.503,0.148,0.166295304042163,2.85835004768726,2.38301985744818,13.433235234481,270.504953786692,83.5296425063035,98.1239762672276,3.33368023792635,0.203953401852033,4.83260526383681,9375,812
15.71,3.933,0.095,0.0917695645673846,2.81429360174157,2.55602710334497,6.58223838111812,26.0518507101565,32.8926663395949,169.58537032555,3.07256010013817,0.208761288598663,4.72130771937508,9274,1065
16.85,2.855,0.05,0.20414381851248,2.3443228162046,1.86574380467866,1.42926123744517,226.555637933794,43.7056269264853,98.0167582182663,2.82290182773053,0.274585722920719,3.58950302617203,10125,772
14.72,2.871,0.34,0.111182079469142,2.73315234995992,2.4292747881854,5.86378110260164,8.21862468915764,19.9909129082021,292.319612422485,3.03702991173444,0.218126440821069,4.51860067792548,10842,2353
17.35,1.678,0.091,0.367890234549576,3.20877961956487,2.02830093270525,20.2180088179608,179.48891389,338.126630226144,318.800241883667,4.3892583064245,0.171472404565957,5.74801692355362,6241,95
12.17,11.78,0.202,0.142692069248755,2.66721618002197,2.28662558416087,3.69682287708922,218.128779673776,91.6153235719381,40.1005322195633,3.04780677588307,0.226264670949336,4.35607679816817,34725,5994
14.89,7.209,0.049,0.149725693566275,3.19304852442354,2.71496711951345,28.3271583065106,83.9633095207465,204.210794308634,348.105904565824,3.67112992933362,0.172741145861148,5.70579915082777,8027,802
16.21,3.641,0.058,0.143160588141069,3.00866656147748,2.577944087016,5.98952289418107,29.943069793183,153.603746436262,106.349617000841,3.43938903593897,0.188861304440184,5.21878362690078,8652,383
14.87,4.626,0.131,0.0955323213536384,3.03888190708354,2.74857046418028,9.63065829703122,10.8496134954433,317.880345410164,214.885741403376,3.3291933499868,0.186051569809485,5.2975972434784,9502,1461
14.5,3.567,0.265,0.124363603586351,2.60463691609389,2.28071488317441,14.2311205201018,97.7060441252992,86.8747827557319,213.457142401688,2.92855894901336,0.234467842099894,4.20367362338599,10201,2384
9.91,24.266,0.249,0.0709476371524199,3.21154516718603,2.9836936259659,16.3474966974604,236.981097521382,98.6152054025906,252.882626860662,3.43939670840615,0.171250963030169,5.75544958070642,43257,6311
13.48,8.029,0.158,0.0319168917854884,2.98925258320074,2.89384493198323,7.17440757532347,250.365945828176,224.282988671544,220.023446818827,3.08466023441825,0.190704154408859,5.16835244844446,11810,3713
16.47,3.292,0.103,0.242401457081867,3.11311852323571,2.35849405713483,17.13302990844,89.0746759963964,277.637882793275,300.378645575326,3.8677429893366,0.179436417806472,5.49289991082294,7149,138
15.64,2.123,0.297,0.160448601883838,2.56543654428936,2.15381583753643,4.20453226711016,288.734379732917,187.628350374612,350.34250337122,2.9770572510423,0.239862391011977,4.10913223706813,10251,1822
16.11,1.565,0.345,0.212894287458914,2.34776183352893,1.84793675085655,6.67214198876617,126.580769251795,185.7143172932,144.080923283839,2.8475869162013,0.273982621391794,3.5974043841201,10263,1483
14.87,8.403,0.036,0.159333403742027,2.94095000888428,2.4723584337336,15.2923976563489,24.5582739927905,336.805723225784,74.054398000991,3.40954158403496,0.195421620572159,5.04358873128684,9271,1477
15.99,1.667,0.366,0.0547135548592745,2.14007373419971,2.02298269254068,2.0228817072952,330.98293866382,110.031676518774,174.56453295091,2.25716477585874,0.314819024359205,3.13077103702274,10250,2052
14.42,3.847,0.273,0.11149112119124,2.52729416959599,2.24552330904765,13.5107034142461,250.496375507119,149.086983578242,144.012622678346,2.80906503014433,0.245312896685435,4.01783312938261,12189,3083
16.6,3.257,0.05,0.181206071591021,2.41991079671393,1.9814082676407,2.95606808258718,6.87545497555315,335.207826070569,301.080080764133,2.85841332578716,0.261821338085956,3.76449945055271,9488,727
15.78,3.925,0.066,0.115552822173164,3.12646936588688,2.76519700722071,28.8332659260058,60.4499229493311,149.635048778152,288.661295321422,3.48774172455306,0.178288284982585,5.52827283892393,8514,353
15.84,3.896,0.067,0.233395561735169,2.56567951977441,1.96686130702424,13.1175343265457,114.561156626738,116.710908839226,205.375924815604,3.16449773252458,0.239828318575902,4.10971602194518,9791,1230
16.93,2.389,0.078,0.12538706617148,2.31276714424137,2.02277605728715,4.10700673335597,50.2305600015522,79.8994736812135,60.9956712777824,2.60275823119559,0.280224569331606,3.51727289908405,9250,626
14.2,8.801,0.051,0.396226915066443,3.11600434163084,1.88135955401281,25.8642201609319,59.30129168764,33.9738418071048,312.28416992584,4.35064912924886,0.179187203934524,5.50053944548245,9361,1888
15.33,2.243,0.385,0.159286214672658,2.31313475431921,1.94468427527594,5.09508806125869,338.331558580378,9.5536900860044,188.4303945731,2.68158523336249,0.280157770834903,3.5181115284801,9777,2493
16.67,3.273,0.038,0.0253858895222255,2.78638297456602,2.71564816420708,3.71332848402803,338.33488193212,287.134291632804,64.4872099720334,2.85711778492496,0.211905808962923,4.65124711866681,8444,346
16.84,2.94,0.036,0.00730133173875828,2.73568859490728,2.71571442494192,2.55399477454889,65.2633909758496,169.756119705713,252.771799841912,2.75566276487264,0.217823175031507,4.52489173029909,8927,300
16.05,3.077,0.081,0.105253598702196,3.11317980779646,2.78550642961887,9.52487223052472,300.69256452463,234.927116937236,8.36497635117454,3.44085318597405,0.179431119383987,5.49306211069382,8065,353
16.27,4.578,0.034,0.226603001733512,3.3142229641521,2.56321009206109,4.11578307475221,5.54924937955163,182.427027337408,222.778033496586,4.0652358362431,0.163354645908396,6.03365932989908,9222,256
17.14,2.042,0.067,0.194895414320259,2.74129781769399,2.2070314437393,3.70300057224956,171.014361074011,134.036986049509,182.23870618718,3.27556419164868,0.21715495495891,4.5388155363715,7119,275
17.47,2.13,0.047,0.131262037345194,2.26259557307088,1.96560266846138,2.36560564368505,170.636823907033,268.580045714613,287.939374894172,2.55958847768038,0.289596743746077,3.40344394283579,7867,361
15.14,5.33,0.09,0.132628149752002,3.06429010270858,2.65787897608296,14.3049212543368,196.786187798571,137.817421772289,298.274059745115,3.47070122933419,0.183742345619657,5.36417601529799,11073,984
17.15,3.131,0.114,0.195237144972367,3.23033230278647,2.59965144667843,16.9509299041175,185.464152349594,82.9450746072928,234.257578372719,3.86101315889451,0.169759181831748,5.80602635293349,4835,80
13.65,10.854,0.064,0.0467054415452032,2.61270065071895,2.49067331320168,13.1736173563125,349.411620500988,35.0506771713716,144.813570094787,2.73472798823621,0.233383201842543,4.22321004933563,12989,3618
16.78,3.252,0.073,0.0426016509901758,2.9789022408635,2.85199608726438,9.30251586592681,73.9855699737927,297.772585958206,264.672220830204,3.10580839446262,0.191698933707326,5.14153242433966,6340,223
13.75,7.183,0.124,0.111621269811133,2.68230269186983,2.3829006593855,13.4189239443031,171.771849064889,321.134525816885,140.281555115585,2.98170472435416,0.224358431786803,4.39308777262337,11396,3744
15.42,2.406,0.367,0.257902331822601,2.53096610567178,1.87822404525506,9.44522515617132,40.4457349863422,294.942277933435,336.657804308827,3.1837081660885,0.244779238915736,4.02659264622868,11222,3182
14.07,9.287,0.068,0.249247793271223,3.97324055447262,2.98291911413459,9.35994957830427,193.820239756551,125.121898260501,249.22165630644,4.96356199481066,0.12444767418906,7.92000565531021,8384,1001
17.46,1.615,0.098,0.147042783657058,2.32899603034819,1.98653397091955,3.68102560728796,53.2710756598294,202.861023377953,220.468124172706,2.67145808977682,0.277300690778298,3.55435927909594,7249,294
16.83,2.718,0.151,0.128008605909672,2.95036727460168,2.5726948728584,7.3379620736538,249.794243934378,125.42396944782,18.1990103614463,3.32803967634496,0.194486719337929,5.06783335501171,5580,237
16,4.27,0.061,0.0760459369311347,3.11964156772099,2.88240550181433,14.7032408689178,70.4502436683297,22.5080782515484,71.9507834045762,3.35687763362765,0.17887392065196,5.51017319783198,8523,439
16.05,3.911,0.042,0.118648802020052,2.74223550428619,2.41687254684578,12.2462300122373,91.1169054404911,243.747231198218,290.365666177242,3.0675984617266,0.217043582750984,4.54114455205236,11283,420
14.62,8.392,0.052,0.171890357064135,3.22615801874647,2.67161256495882,6.68982171325411,217.755868925618,133.496482021183,151.872712377131,3.78070347253413,0.170088762191442,5.79477603733863,10182,1260
16.65,2.615,0.065,0.234173320479673,2.27255920414868,1.74038646932654,22.4080721738978,271.21319336697,66.7702984100467,326.962870617562,2.80473193897082,0.287694304773201,3.42594993023779,9244,384
15.49,2.227,0.296,0.0528726877246071,2.47138562286432,2.34071682257953,4.85307111723809,117.12043731,249.708170468928,129.727646002388,2.60205442314911,0.25368413039066,3.88525006215306,12369,1924
15.9,3.188,0.1,0.217118776709495,2.6123586596103,2.04516654310925,12.4153645844826,142.615607895311,292.530511177895,59.8309695454968,3.17955077611134,0.233429032604595,4.22238087683423,9185,1136
14.97,6.126,0.068,0.0755939041572237,2.99508604319506,2.76867579590314,5.35030286303778,222.578786911336,253.758613375943,247.247232223318,3.22149629048699,0.190147280658225,5.18348871440947,11396,1632
15.41,2.045,0.385,0.142028385631723,2.63000435866883,2.2564690854027,13.8117282896389,114.323470498878,182.393326294005,261.389326471804,3.00353963193496,0.231083731339168,4.26523441375857,9113,1414
16.02,4.057,0.047,0.282060713625743,2.62816879421467,1.88686562858958,4.72474918664949,354.95636831114,318.540241075577,88.8578986442965,3.36947195983977,0.231325863696204,4.26076992697176,10219,1158
15.54,4.531,0.054,0.145222111918887,3.19944570621402,2.7348154437878,2.34233514407675,141.186707946905,143.591722349854,305.981566729219,3.66407596864024,0.172223319939408,5.72295484557099,9648,616
14.26,4.289,0.241,0.0938016658095734,2.76443150224125,2.50512322231456,12.1012088044731,256.591373407368,142.311950851527,229.884671983215,3.02373978216794,0.214434828014431,4.59639085914357,9448,2523
16.21,1.418,0.383,0.257247112637512,2.30875519345982,1.71483458615542,5.98404737391115,77.5259874150443,298.906494698151,269.068093167645,2.90267580076421,0.280955310801808,3.50812476388047,8778,1227
15.32,6.039,0.044,0.0676781872122824,3.03860053455132,2.83295355871062,6.30390701510974,274.498462522718,288.7607479063,308.20426920455,3.24424751039203,0.186077412798352,5.29686149729336,9555,865
12.99,7.036,0.271,0.168279601128708,2.22419601046621,1.8499091929929,1.24715698785982,356.656899907529,270.325536466698,316.770963114753,2.59848282793953,0.297128621276995,3.31717045342703,26691,6481
15.61,4.318,0.06,0.121021728068435,3.04442192886618,2.67598072606535,6.40516799817697,117.020187987795,211.752310156816,111.709999243441,3.412863131667,0.185543955858913,5.3120904898515,9981,673
15.93,4.373,0.04,0.169718546698798,3.12448507984671,2.59420201291305,1.08034388094285,45.802468277035,259.82492312073,258.352103863644,3.65476814678037,0.178458151908755,5.52301070489344,9331,508
16.48,3.88,0.032,0.0600849304554383,3.39393242370493,3.19000823005616,9.64035065329521,9.43182169251319,354.188184710168,188.911936773692,3.5978566173537,0.157633779162393,6.25263372232022,9105,119
16.04,3.693,0.062,0.0833671147470542,2.68489238839711,2.46106065657011,5.55701032184568,337.388035981255,218.958989033227,110.159880945507,2.9087241202241,0.224033904744252,4.39945143344579,9928,762
16.62,3.346,0.043,0.323909342460975,2.77270081048801,1.87459711412183,9.81416622296481,116.40999008596,226.509220610971,236.75093382627,3.6708045068542,0.213476247354926,4.61703021099511,9221,785
15.49,2.932,0.171,0.127781921626089,2.79670688378673,2.43933830395155,11.2684146085055,356.457841878957,226.749027965011,137.438769409523,3.15407546362191,0.21073353229717,4.67712125651487,8428,593
19.11,0.432,0.2,0.400690744480287,1.34165793190412,0.804068016331576,21.5898131651474,356.453122391261,64.7029136273356,234.07163704143,1.87924784747666,0.634222098187311,1.55407117819547,10276,189
11.13,26.491,0.039,0.147807048562517,2.76745394039663,2.35840474143389,16.4364428421603,327.359695798941,87.6559020280443,210.235978655794,3.17650313935936,0.214083635710998,4.60393098283374,35839,7914
16.84,2.165,0.079,0.233270929602913,2.65580216406566,2.03628072441264,2.21372440326635,158.698444402264,237.059933420304,216.455942672827,3.27532360371868,0.227724885939407,4.32814481079514,10015,465
14.02,6.665,0.132,0.0987653056254838,3.08139602346226,2.77706100345186,13.1718453315603,54.973140110376,120.150932949787,248.076017628212,3.38573104347266,0.182214442757777,5.40915565446026,10845,2733
13.48,6.014,0.256,0.0601641849071622,3.1589438436677,2.96888856214593,11.8380040917085,153.541756510784,72.0607378879114,80.9750616768384,3.34899912518947,0.17554611217353,5.61462894941955,10791,3295
14.26,4.428,0.226,0.0927993723472711,3.08626112879023,2.79985803313871,9.88432737062105,354.267845193678,30.7929361801807,284.188612964418,3.37266422444174,0.181783755123305,5.4219711915347,9423,1959
16.15,4.757,0.031,0.0667212168958782,2.86964529146334,2.67817906555738,7.90478704647996,173.765071091939,161.838999933121,287.841542700357,3.0611115173693,0.202750412582566,4.86127880487631,7824,510
11.71,26.693,0.062,0.253409735826166,3.16203175915503,2.36074212639361,13.315026250651,56.8201949243584,291.440120608501,243.229274287171,3.96332139191645,0.175289027850779,5.62286353830776,26073,5914
14.48,8.155,0.061,0.0743100111407493,3.16793010778913,2.93252118618621,9.53222651500762,17.7355218970497,352.742123466787,9.3946702509385,3.40333902939206,0.174799701530548,5.63860392630766,9823,1577
15.24,1.68,0.452,0.346258165491435,1.26145573102668,0.824666383752727,36.9097799048324,111.258854549203,349.204005526146,34.4183506546748,1.69824507830064,0.695658430543203,1.41682503954984,17560,6483
13.82,5.205,0.285,0.265673330786969,2.31327038942149,1.69869614005301,3.40059155800143,42.8943595574285,253.23165441,30.4382729562779,2.92784463878997,0.280133131256844,3.51842096986333,18955,4129
16.21,1.422,0.183,0.0977276926647064,2.28242510458308,2.05936896543218,7.15894008767715,133.62776971414,153.085065119409,187.251348441524,2.50548124373399,0.285830961762934,3.44828382932506,9888,1431
15.02,2.847,0.287,0.0445207696514553,2.7468154400909,2.62452510260755,8.5746098688063,219.887518346264,269.39069024788,157.499935382362,2.86910577757424,0.216500973742243,4.55252586780974,11730,1959
14.52,3.609,0.196,0.151105952456476,2.4222727040655,2.05625288000836,0.403192040800072,51.835197669144,180.56399103628,76.3805397533268,2.78829252812265,0.261438486701587,3.77001219599537,25933,3648
14.31,9.801,0.022,0.0408363681368703,3.0522840089761,2.92763981552726,11.2861117786292,58.6454570009829,37.7627044636685,217.446208761304,3.17692820242493,0.184827530880113,5.33268111451901,9922,1969
14.15,5.43,0.181,0.100216569810738,3.01271884156787,2.71079449346176,9.91838837811684,193.184311950212,113.973574611516,17.0007054579555,3.31464318967398,0.188480388627829,5.22933070407534,11847,2826
16.09,1.671,0.303,0.163179971127746,2.18378463347566,1.82743472003589,4.28653722456637,351.218157301715,280.555013118558,286.15671224603,2.54013454691544,0.305414298442926,3.22717792975807,16488,1829
15.35,3.348,0.158,0.0932304473410865,2.98850171707226,2.70988236511001,9.99717076645891,191.439361608098,226.319619436995,62.9420551030124,3.26712106903451,0.190776031036854,5.166405224025,8679,1026
15.97,4.739,0.054,0.0252809871399285,3.22744812084287,3.14585504640506,19.8670014390345,89.565422284788,10.4113444618784,64.0898061261452,3.30904119528069,0.169986788466045,5.79825227749648,8835,286
16.38,3.532,0.062,0.196022970748291,3.16908300335569,2.54786993848999,25.0141117362163,75.5226645203393,341.227680757912,8.89373463672158,3.79029606822138,0.174704323401717,5.64168226736551,6252,102
14.36,5.208,0.149,0.0428355864447748,2.88613543136605,2.76250612760444,3.07143818300413,53.318976822192,356.999612146255,31.1395892128533,3.00976473512766,0.201015253650942,4.90324124894061,16209,3042
15.19,3.498,0.158,0.18581518141411,2.369967744448,1.92959175806781,9.27071530151156,149.886178615022,276.10370599501,117.386260780143,2.8103437308282,0.270140948890366,3.64856304612879,9682,2878
